id,sales_person,country,product,amount,boxes_shipped,first_name,last_name,sale_date,run_id,file_name,file_type,created_at,modified_at
118,Kelci Walkden,India,Caramel Stuffed Bars,476.0,125,Kelci,Walkden,2022-03-16,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
119,Rafaelita Blaksland,Australia,Drinking Coco,11550.0,396,Rafaelita,Blaksland,2022-02-21,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
120,Kelci Walkden,USA,Manuka Honey Choco,17318.0,87,Kelci,Walkden,2022-02-16,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
121,Jehu Rudeforth,Canada,Spicy Special Slims,1848.0,27,Jehu,Rudeforth,2022-01-13,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
122,Kelci Walkden,Australia,Eclairs,7273.0,547,Kelci,Walkden,2022-03-23,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
123,Curtice Advani,Canada,Spicy Special Slims,854.0,118,Curtice,Advani,2022-06-16,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
124,Oby Sorrel,India,Raspberry Choco,6832.0,46,Oby,Sorrel,2022-04-14,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
125,Kelci Walkden,UK,Eclairs,4606.0,57,Kelci,Walkden,2022-01-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
126,Jan Morforth,India,Almond Choco,4466.0,22,Jan,Morforth,2022-03-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
127,Dotty Strutley,UK,Almond Choco,16114.0,96,Dotty,Strutley,2022-07-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
128,Marney O'Breen,New Zealand,After Nines,1561.0,44,Marney,O'Breen,2022-03-09,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
129,Husein Augar,Australia,Orange Choco,8897.0,188,Husein,Augar,2022-06-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
130,Marney O'Breen,Australia,Milk Bars,2464.0,387,Marney,O'Breen,2022-07-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
131,Kelci Walkden,Canada,99% Dark & Pure,4830.0,50,Kelci,Walkden,2022-08-15,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
132,Kaine Padly,Australia,Manuka Honey Choco,2765.0,264,Kaine,Padly,2022-01-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
133,Beverie Moffet,New Zealand,White Choc,7126.0,7,Beverie,Moffet,2022-03-24,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
134,Van Tuxwell,UK,Milk Bars,4263.0,90,Van,Tuxwell,2022-07-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
135,Oby Sorrel,Canada,99% Dark & Pure,3605.0,403,Oby,Sorrel,2022-08-01,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
136,Van Tuxwell,India,Organic Choco Syrup,19929.0,174,Van,Tuxwell,2022-05-16,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
137,Roddy Speechley,India,Smooth Sliky Salty,5103.0,140,Roddy,Speechley,2022-08-10,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
138,Jan Morforth,India,Eclairs,2541.0,27,Jan,Morforth,2022-01-05,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
139,Ches Bonnell,UK,Smooth Sliky Salty,5663.0,110,Ches,Bonnell,2022-07-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
140,Wilone O'Kielt,USA,After Nines,392.0,30,Wilone,O'Kielt,2022-04-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
141,Gigi Bohling,New Zealand,Fruit & Nut Bars,10976.0,121,Gigi,Bohling,2022-04-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
142,Barr Faughny,USA,Raspberry Choco,9282.0,101,Barr,Faughny,2022-04-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
143,Wilone O'Kielt,New Zealand,85% Dark Bars,1827.0,117,Wilone,O'Kielt,2022-08-02,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
144,Gigi Bohling,New Zealand,Manuka Honey Choco,8267.0,272,Gigi,Bohling,2022-06-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
145,Ches Bonnell,Australia,Eclairs,4116.0,128,Ches,Bonnell,2022-07-05,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
146,Rafaelita Blaksland,New Zealand,Choco Coated Almonds,2093.0,45,Rafaelita,Blaksland,2022-06-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
147,Brien Boise,New Zealand,Smooth Sliky Salty,1015.0,27,Brien,Boise,2022-01-18,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
148,Brien Boise,Australia,Baker's Choco Chips,12516.0,212,Brien,Boise,2022-01-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
149,Dennison Crosswaite,Australia,99% Dark & Pure,2758.0,18,Dennison,Crosswaite,2022-01-31,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
150,Kelci Walkden,India,Almond Choco,3297.0,149,Kelci,Walkden,2022-03-14,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
151,Camilla Castle,Australia,70% Dark Bites,6048.0,477,Camilla,Castle,2022-04-29,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
152,Oby Sorrel,India,Smooth Sliky Salty,10101.0,108,Oby,Sorrel,2022-02-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
153,Kaine Padly,UK,Organic Choco Syrup,2282.0,178,Kaine,Padly,2022-03-31,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
154,Marney O'Breen,India,Caramel Stuffed Bars,4361.0,81,Marney,O'Breen,2022-03-16,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
155,Karlen McCaffrey,UK,Eclairs,7798.0,196,Karlen,McCaffrey,2022-01-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
156,Van Tuxwell,India,Baker's Choco Chips,3052.0,447,Van,Tuxwell,2022-06-20,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
157,Gigi Bohling,UK,After Nines,8029.0,175,Gigi,Bohling,2022-03-29,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
158,Curtice Advani,Australia,Orange Choco,854.0,136,Curtice,Advani,2022-07-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
159,Jehu Rudeforth,Canada,Smooth Sliky Salty,5460.0,138,Jehu,Rudeforth,2022-07-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
160,Karlen McCaffrey,Canada,Smooth Sliky Salty,3017.0,184,Karlen,McCaffrey,2022-01-19,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
161,Andria Kimpton,USA,85% Dark Bars,8911.0,82,Andria,Kimpton,2022-04-05,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
162,Jehu Rudeforth,Canada,Milk Bars,7203.0,12,Jehu,Rudeforth,2022-02-21,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
163,Rafaelita Blaksland,New Zealand,Caramel Stuffed Bars,13083.0,14,Rafaelita,Blaksland,2022-05-20,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
164,Mallorie Waber,Australia,Milk Bars,2779.0,104,Mallorie,Waber,2022-07-29,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
165,Barr Faughny,USA,Fruit & Nut Bars,9058.0,46,Barr,Faughny,2022-01-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
166,Marney O'Breen,UK,Caramel Stuffed Bars,3549.0,112,Marney,O'Breen,2022-07-19,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
167,Mallorie Waber,New Zealand,Manuka Honey Choco,9436.0,11,Mallorie,Waber,2022-04-13,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
168,Roddy Speechley,India,Peanut Butter Cubes,10283.0,21,Roddy,Speechley,2022-02-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
169,Roddy Speechley,New Zealand,Milk Bars,5446.0,116,Roddy,Speechley,2022-03-02,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
170,Ches Bonnell,Australia,White Choc,1043.0,202,Ches,Bonnell,2022-03-02,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
171,Van Tuxwell,USA,99% Dark & Pure,12586.0,6,Van,Tuxwell,2022-07-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
172,Kelci Walkden,India,After Nines,1687.0,520,Kelci,Walkden,2022-01-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
173,Brien Boise,UK,White Choc,5299.0,167,Brien,Boise,2022-04-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
174,Van Tuxwell,Canada,Almond Choco,3213.0,72,Van,Tuxwell,2022-06-27,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
175,Jehu Rudeforth,Australia,50% Dark Bites,5194.0,418,Jehu,Rudeforth,2022-01-14,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
176,Karlen McCaffrey,UK,Baker's Choco Chips,4753.0,389,Karlen,McCaffrey,2022-02-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
177,Jehu Rudeforth,Australia,Orange Choco,13706.0,26,Jehu,Rudeforth,2022-03-23,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
178,Marney O'Breen,India,Peanut Butter Cubes,6489.0,146,Marney,O'Breen,2022-01-10,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
179,Oby Sorrel,UK,Choco Coated Almonds,9324.0,41,Oby,Sorrel,2022-03-17,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
180,Gigi Bohling,USA,Spicy Special Slims,10829.0,54,Gigi,Bohling,2022-01-21,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
181,Barr Faughny,Australia,White Choc,8113.0,370,Barr,Faughny,2022-07-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
182,Kaine Padly,Canada,Peanut Butter Cubes,3269.0,176,Kaine,Padly,2022-07-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
183,Dotty Strutley,USA,Manuka Honey Choco,273.0,210,Dotty,Strutley,2022-08-10,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
184,Dennison Crosswaite,Australia,50% Dark Bites,7287.0,12,Dennison,Crosswaite,2022-04-01,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
185,Gigi Bohling,India,Raspberry Choco,2583.0,159,Gigi,Bohling,2022-02-22,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
186,Camilla Castle,UK,White Choc,9982.0,187,Camilla,Castle,2022-01-03,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
187,Karlen McCaffrey,India,Drinking Coco,4795.0,233,Karlen,McCaffrey,2022-05-31,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
188,Dotty Strutley,UK,99% Dark & Pure,9310.0,282,Dotty,Strutley,2022-01-03,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
189,Husein Augar,New Zealand,Caramel Stuffed Bars,497.0,475,Husein,Augar,2022-01-27,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
190,Barr Faughny,UK,50% Dark Bites,581.0,65,Barr,Faughny,2022-01-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
191,Curtice Advani,Australia,Organic Choco Syrup,3472.0,311,Curtice,Advani,2022-06-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
192,Husein Augar,UK,Choco Coated Almonds,4333.0,43,Husein,Augar,2022-03-02,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
193,Wilone O'Kielt,Australia,After Nines,3325.0,26,Wilone,O'Kielt,2022-05-27,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
194,Dennison Crosswaite,USA,Almond Choco,11718.0,84,Dennison,Crosswaite,2022-06-30,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
195,Barr Faughny,Canada,Peanut Butter Cubes,2100.0,78,Barr,Faughny,2022-06-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
196,Kaine Padly,USA,70% Dark Bites,4018.0,100,Kaine,Padly,2022-05-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
197,Barr Faughny,New Zealand,Raspberry Choco,6468.0,66,Barr,Faughny,2022-07-29,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
198,Dennison Crosswaite,UK,White Choc,7238.0,265,Dennison,Crosswaite,2022-08-03,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
199,Barr Faughny,India,Baker's Choco Chips,6454.0,141,Barr,Faughny,2022-08-18,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
200,Van Tuxwell,New Zealand,Smooth Sliky Salty,3115.0,42,Van,Tuxwell,2022-06-14,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
201,Beverie Moffet,UK,White Choc,6475.0,76,Beverie,Moffet,2022-06-30,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
202,Camilla Castle,New Zealand,Mint Chip Choco,1162.0,190,Camilla,Castle,2022-06-13,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
203,Ches Bonnell,UK,Orange Choco,14238.0,54,Ches,Bonnell,2022-04-27,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
204,Jan Morforth,Australia,White Choc,3472.0,32,Jan,Morforth,2022-07-27,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
205,Mallorie Waber,Canada,85% Dark Bars,1428.0,424,Mallorie,Waber,2022-04-20,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
206,Rafaelita Blaksland,India,Spicy Special Slims,8064.0,134,Rafaelita,Blaksland,2022-01-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
207,Ches Bonnell,Australia,Mint Chip Choco,9660.0,92,Ches,Bonnell,2022-02-21,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
208,Karlen McCaffrey,Australia,White Choc,7357.0,48,Karlen,McCaffrey,2022-01-05,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
209,Beverie Moffet,India,Drinking Coco,6055.0,46,Beverie,Moffet,2022-07-15,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
210,Brien Boise,Australia,Choco Coated Almonds,5124.0,62,Brien,Boise,2022-05-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
211,Karlen McCaffrey,Canada,Eclairs,3479.0,358,Karlen,McCaffrey,2022-04-20,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
212,Gigi Bohling,USA,99% Dark & Pure,784.0,249,Gigi,Bohling,2022-06-02,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
213,Marney O'Breen,UK,Smooth Sliky Salty,18991.0,88,Marney,O'Breen,2022-05-13,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
214,Beverie Moffet,New Zealand,Baker's Choco Chips,1372.0,144,Beverie,Moffet,2022-08-03,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
215,Beverie Moffet,Australia,Milk Bars,735.0,390,Beverie,Moffet,2022-05-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
216,Van Tuxwell,UK,Raspberry Choco,6538.0,79,Van,Tuxwell,2022-03-16,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
217,Jan Morforth,Australia,Orange Choco,3199.0,122,Jan,Morforth,2022-07-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
218,Jehu Rudeforth,India,50% Dark Bites,3472.0,135,Jehu,Rudeforth,2022-07-05,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
219,Madelene Upcott,USA,After Nines,4571.0,430,Madelene,Upcott,2022-03-15,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
220,Barr Faughny,UK,Raspberry Choco,5481.0,69,Barr,Faughny,2022-08-22,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
221,Ches Bonnell,Australia,70% Dark Bites,3136.0,125,Ches,Bonnell,2022-01-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
222,Marney O'Breen,UK,Baker's Choco Chips,252.0,154,Marney,O'Breen,2022-06-10,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
223,Kaine Padly,Australia,Peanut Butter Cubes,5460.0,286,Kaine,Padly,2022-03-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
224,Rafaelita Blaksland,India,Almond Choco,3395.0,99,Rafaelita,Blaksland,2022-07-27,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
225,Husein Augar,UK,Caramel Stuffed Bars,14938.0,433,Husein,Augar,2022-04-15,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
226,Roddy Speechley,India,Orange Choco,4053.0,19,Roddy,Speechley,2022-06-27,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
227,Jehu Rudeforth,UK,70% Dark Bites,5565.0,258,Jehu,Rudeforth,2022-04-14,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
228,Husein Augar,Australia,Manuka Honey Choco,7161.0,92,Husein,Augar,2022-03-15,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
229,Madelene Upcott,USA,Eclairs,8883.0,200,Madelene,Upcott,2022-03-18,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
230,Brien Boise,India,Eclairs,1351.0,61,Brien,Boise,2022-04-29,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
231,Mallorie Waber,New Zealand,White Choc,3171.0,246,Mallorie,Waber,2022-02-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
232,Husein Augar,USA,Milk Bars,854.0,56,Husein,Augar,2022-03-02,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
233,Van Tuxwell,Australia,Milk Bars,7910.0,87,Van,Tuxwell,2022-06-20,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
234,Beverie Moffet,Canada,White Choc,9275.0,173,Beverie,Moffet,2022-07-15,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
235,Dotty Strutley,Australia,50% Dark Bites,3108.0,252,Dotty,Strutley,2022-05-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
